day,campaign_name,campaign_id,adset_name,adset_id,ad_name,ad_id,account_currency,spend,impressions,reach,frequency,link_clicks,qualified_traffic,adds_to_wishlist,purchase_post_paid,3_second_video_plays,video_p25_watched_actions,video_p50_watched_actions,video_p75_watched_actions,video_p100_watched_actions,attribution_setting,description,headline,website_url,call_to_action_type,image_name,video_name,url_parameters,objective,age,gender
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[035]_[Sportkategorien-o2-TV]_[Esports]_[Gesamt]_[Ab29]_[FB],23847068498070319,story-1_video_square_14s_variante_1,23847068532580319,EUR,0.08,8,8,1,0,,,,1,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,55-64,male
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[035]_[Sportkategorien-o2-TV]_[Esports]_[Gesamt]_[Ab29]_[FB],23847068498070319,story-1_video_square_14s_variante_1,23847068532580319,EUR,0.07,6,6,1,0,,,,,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,65+,male
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[037]_[Sportkategorien-o2-TV]_[Eishockey]_[Gesamt]_[Ab29]_[FB],23847068498150319,story-1_video_square_14s_variante_1,23847068532590319,EUR,0.01,1,1,1,0,,,,,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,25-34,female
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[037]_[Sportkategorien-o2-TV]_[Eishockey]_[Gesamt]_[Ab29]_[FB],23847068498150319,story-1_video_square_14s_variante_1,23847068532590319,EUR,0.3,40,40,1,0,1,,,4,3,3,1,1,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,25-34,male
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[037]_[Sportkategorien-o2-TV]_[Eishockey]_[Gesamt]_[Ab29]_[FB],23847068498150319,story-1_video_square_14s_variante_1,23847068532590319,EUR,0.1,10,10,1,0,,,,2,2,2,1,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,35-44,female
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[037]_[Sportkategorien-o2-TV]_[Eishockey]_[Gesamt]_[Ab29]_[FB],23847068498150319,story-1_video_square_14s_variante_1,23847068532590319,EUR,0.83,73,71,1.028169,1,,,,16,16,4,2,1,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,35-44,male
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[037]_[Sportkategorien-o2-TV]_[Eishockey]_[Gesamt]_[Ab29]_[FB],23847068498150319,story-1_video_square_14s_variante_1,23847068532590319,EUR,0,1,1,1,0,,,,,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,35-44,unknown
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[037]_[Sportkategorien-o2-TV]_[Eishockey]_[Gesamt]_[Ab29]_[FB],23847068498150319,story-1_video_square_14s_variante_1,23847068532590319,EUR,0.15,17,17,1,0,,,,3,1,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,45-54,female
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[037]_[Sportkategorien-o2-TV]_[Eishockey]_[Gesamt]_[Ab29]_[FB],23847068498150319,story-1_video_square_14s_variante_1,23847068532590319,EUR,0.69,58,58,1,0,,,,11,9,3,1,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,45-54,male
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[037]_[Sportkategorien-o2-TV]_[Eishockey]_[Gesamt]_[Ab29]_[FB],23847068498150319,story-1_video_square_14s_variante_1,23847068532590319,EUR,0.02,2,2,1,0,,,,1,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,55-64,female
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[037]_[Sportkategorien-o2-TV]_[Eishockey]_[Gesamt]_[Ab29]_[FB],23847068498150319,story-1_video_square_14s_variante_1,23847068532590319,EUR,0.41,22,22,1,0,,,,6,4,1,1,1,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,55-64,male
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[037]_[Sportkategorien-o2-TV]_[Eishockey]_[Gesamt]_[Ab29]_[FB],23847068498150319,story-1_video_square_14s_variante_1,23847068532590319,EUR,0.03,4,4,1,0,,,,,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,65+,male
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[040]_[Sportkategorien-o2-TV]_[Wintersport]_[Gesamt]_[Ab29]_[FB],23847068498140319,story-1_video_square_14s_variante_1,23847068532600319,EUR,0.04,2,2,1,0,,,,,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,25-34,female
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[040]_[Sportkategorien-o2-TV]_[Wintersport]_[Gesamt]_[Ab29]_[FB],23847068498140319,story-1_video_square_14s_variante_1,23847068532600319,EUR,0.22,20,19,1.052632,1,,,,5,3,3,3,2,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,25-34,male
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[040]_[Sportkategorien-o2-TV]_[Wintersport]_[Gesamt]_[Ab29]_[FB],23847068498140319,story-1_video_square_14s_variante_1,23847068532600319,EUR,0.11,5,5,1,0,,,,1,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,35-44,female
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[040]_[Sportkategorien-o2-TV]_[Wintersport]_[Gesamt]_[Ab29]_[FB],23847068498140319,story-1_video_square_14s_variante_1,23847068532600319,EUR,0.45,41,41,1,1,,,,9,7,5,2,2,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,35-44,male
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[040]_[Sportkategorien-o2-TV]_[Wintersport]_[Gesamt]_[Ab29]_[FB],23847068498140319,story-1_video_square_14s_variante_1,23847068532600319,EUR,0.09,3,3,1,0,,,,1,1,1,1,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,45-54,female
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[040]_[Sportkategorien-o2-TV]_[Wintersport]_[Gesamt]_[Ab29]_[FB],23847068498140319,story-1_video_square_14s_variante_1,23847068532600319,EUR,0.41,32,32,1,0,,,,15,11,6,6,1,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,45-54,male
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[040]_[Sportkategorien-o2-TV]_[Wintersport]_[Gesamt]_[Ab29]_[FB],23847068498140319,story-1_video_square_14s_variante_1,23847068532600319,EUR,0.03,2,2,1,0,,,,1,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,55-64,female
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[040]_[Sportkategorien-o2-TV]_[Wintersport]_[Gesamt]_[Ab29]_[FB],23847068498140319,story-1_video_square_14s_variante_1,23847068532600319,EUR,0.21,13,11,1.181818,0,,,,5,5,2,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,55-64,male
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[040]_[Sportkategorien-o2-TV]_[Wintersport]_[Gesamt]_[Ab29]_[FB],23847068498140319,story-1_video_square_14s_variante_1,23847068532600319,EUR,0,2,2,1,0,,,,1,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,65+,male
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[M_Ab29]_[Männer]_[Generisch]_[Gesamt]_[Ab29]_[FB],23847068498280319,story-1_video_square_14s_variante_1,23847068532610319,EUR,0.8,113,112,1.008929,2,,,,15,12,5,2,1,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,25-34,male
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[M_Ab29]_[Männer]_[Generisch]_[Gesamt]_[Ab29]_[FB],23847068498280319,story-1_video_square_14s_variante_1,23847068532610319,EUR,2.39,264,255,1.035294,1,1,,,56,40,18,16,13,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,35-44,male
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[M_Ab29]_[Männer]_[Generisch]_[Gesamt]_[Ab29]_[FB],23847068498280319,story-1_video_square_14s_variante_1,23847068532610319,EUR,2.87,228,223,1.022422,2,1,,,67,58,21,9,8,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,45-54,male
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[M_Ab29]_[Männer]_[Generisch]_[Gesamt]_[Ab29]_[FB],23847068498280319,story-1_video_square_14s_variante_1,23847068532610319,EUR,1.12,81,79,1.025316,3,1,,,31,24,10,6,2,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,55-64,male
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[M_Ab29]_[Männer]_[Generisch]_[Gesamt]_[Ab29]_[FB],23847068498280319,story-1_video_square_14s_variante_1,23847068532610319,EUR,0.46,31,31,1,0,,,,7,6,1,1,1,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,65+,male
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[043]_[Sport-Publisher-o2-TV-Kategorien]_[Fußball]_[Gesamt]_[Ab29]_[FB],23847068498100319,story-1_video_square_14s_variante_1,23847068532620319,EUR,0.12,6,6,1,0,,,,1,1,1,1,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,25-34,female
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[043]_[Sport-Publisher-o2-TV-Kategorien]_[Fußball]_[Gesamt]_[Ab29]_[FB],23847068498100319,story-1_video_square_14s_variante_1,23847068532620319,EUR,0.73,68,67,1.014925,3,3,1,,13,9,5,3,3,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,25-34,male
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[043]_[Sport-Publisher-o2-TV-Kategorien]_[Fußball]_[Gesamt]_[Ab29]_[FB],23847068498100319,story-1_video_square_14s_variante_1,23847068532620319,EUR,0.21,12,12,1,0,,,,2,1,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,35-44,female
2021-03-23,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[043]_[Sport-Publisher-o2-TV-Kategorien]_[Fußball]_[Gesamt]_[Ab29]_[FB],23847068498100319,story-1_video_square_14s_variante_1,23847068532620319,EUR,1.31,121,117,1.034188,3,2,,,32,27,12,6,4,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 1 (14).mp4,,CONVERSIONS,35-44,male
